Wavelength,EBFP2 (EX),EBFP2 (EM),EYFP (EX),EYFP (EM),T-Sapphire (EX),T-Sapphire (EM),CFP (Tsien) (AB),CFP (Tsien) (EM),mCitrine (AB),mCitrine (EM),mRFP1.4m (AB),mRFP1.4m (EM),EGFPm (Tsien) (AB),EGFPm (Tsien) (EM),mCherry (AB),mCherry (EM),mOrange (AB),mOrange (EM),DsRed (EX),DsRed (EM),E2-Crimson (EX),E2-Crimson (EM),NirFP (AB),NirFP (EM),mAmetrine (EX),mAmetrine (EM),iRFP670 (EX),iRFP670 (EM),iRFP682 (EX),iRFP682 (EM),iRFP702 (EX),iRFP702 (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),JRed (EX),JRed (EM),Katusha2 (EX),Katusha2 (EM),TagCFP (EX),TagCFP (EM),TagGFP2 (EX),TagGFP2 (EM),TagYFP (EX),TagYFP (EM),CopGFP (EX),CopGFP (EM),mScarlet (EX),mScarlet (EM),mRuby2 (EX),mRuby2 (EM),mApple (EX),mApple (EM),TagRFP-T (EX),TagRFP-T (EM),Sirius (EX),Sirius (EM)
456,0.00174,0.88009,0.08602,,0.049063915,,0.94,0.124,0.073,,0.102014,,0.579,,0.016,,0.049,,0.1474354,,0.01534965,,0.01912075,,0.02686,0.00439,,,,,,,,,,,0.041224466,,0.041415231,,0.97532633,0.060202365,0.6489975,0.0018931,0.1589,,0.59632211,,0.0408685,,0.0465409,,0.0842541,,0.0892857,,,0.762569832
457,0.00174,0.86659,0.09201,,0.049063915,,0.926,0.149,0.076,,0.108005,,0.595,,0.017,,0.051,,0.1523941,,0.015515703,,0.020533111,,0.02238,0.00434,,,,,,,,,,,0.044279421,,0.042316661,,0.97532633,0.060202365,0.6699464,0.0020217,0.169,,0.59632211,,0.0434227,,0.0477987,,0.0856354,,0.0892857,,,0.738826816
458,0.00177,0.83942,0.09615,,0.041962562,,0.908,0.179,0.08,,0.11365,,0.612,,0.018,,0.054,,0.156987,,0.015896715,,0.019908634,,0.01903,0.00428,,,,,,,,,,,0.045051572,,0.043764063,,1.000000081,0.093237141,0.6911229,0.0021853,0.1816,,0.6328507,,0.0446999,,0.0490566,,0.0870166,,0.0892857,,,0.724394786
459,0.00182,0.81125,0.09913,,0.034215627,,0.885,0.214,0.084,,0.120236,,0.628,,0.02,,0.057,,0.1622,,0.015976307,,0.019903218,,0.01622,0.00462,,,,,,,,,,,0.045791436,,0.04475804,,1.000000081,0.093237141,0.7122659,0.0026208,0.188,,0.6328507,,0.0472541,,0.0490566,,0.0883978,,0.0907738,,,0.703445065
460,0.00189,0.80494,0.1032,,0.031633315,,0.857,0.259,0.088,,0.12703,,0.644,,0.021,,0.06,,0.1684377,,0.016386715,,0.020672828,,0.01366,0.00462,,,,,,,,,,,0.044827723,,0.046056734,,0.957362732,0.134535694,0.733908,0.0031033,0.1921,,0.624837685,,0.0485313,,0.0490566,,0.089779,,0.0922619,,,0.687616387
461,0.00197,0.78517,0.10811,,0.035506783,,0.825,0.305,0.093,,0.133589,,0.66,,0.022,,0.063,,0.1759329,,0.016860777,,0.021000216,,0.01152,0.00462,,,,,,,,,,,0.044430922,,0.047072983,,0.957362732,0.134535694,0.755859,0.0035454,0.1962,,0.624837685,,0.0510856,,0.0503145,,0.0911602,,0.0922619,,,0.665735568
462,0.00207,0.75975,0.11323,,0.037443511,,0.788,0.359,0.098,,0.141127,,0.674,,0.023,,0.067,,0.1822611,,0.017687225,,0.020731946,,0.00952,0.00462,,,,,,,,,,,0.045439544,,0.048304894,,0.893956412,0.199392606,0.7778632,0.0040792,0.2023,,0.612542453,,0.0523627,,0.0528302,,0.0925414,,0.0922619,,,0.64990689
463,0.00219,0.75614,0.12044,,0.037443511,,0.747,0.417,0.103,,0.148751,,0.689,0.003,0.025,,0.07,,0.185762,,0.01834931,,0.020898279,,0.00794,0.00468,,,,,,,,,,,0.046850932,,0.049333738,,0.893956412,0.199392606,0.7993335,0.0049077,0.2136,,0.612542453,,0.054917,,0.0528302,,0.0939227,,0.0922619,,,0.62849162
464,0.0023,0.7434,0.12705,,0.038089084,,0.703,0.475,0.108,,0.156667,,0.702,0.003,0.025,,0.074,,0.1909081,,0.020223452,,0.020659646,,0.00669,0.00451,,,,,,,,,,,0.047954251,,0.050480339,,0.860454735,0.282668583,0.8196108,0.0060577,0.2286,,0.636483863,,0.0561941,,0.054088,,0.0953039,,0.0922619,,,0.608938547
465,0.00241,0.73056,0.13325,,0.040025823,,0.656,0.537,0.115,,0.164577,,0.715,0.003,0.027,,0.079,,0.1972351,,0.019784022,,0.021820919,,0.00572,0.00445,,,,,,,,,,,0.050295478,,0.051975167,,0.860454735,0.282668583,0.837393,0.0073224,0.2477,,0.636483863,0.005231779,0.0587484,,0.0553459,,0.0980663,,0.09375,,,0.591247672
466,0.00251,0.70654,0.13945,,0.041316979,,0.608,0.6,0.121,,0.172308,,0.728,0.004,0.029,,0.083,,0.2100846,,0.021158494,,0.021963604,,0.00493,0.00451,,,,,,,,,,,0.052333065,,0.053876924,,0.801930839,0.383733153,0.8527228,0.0092012,0.2614,,0.68041493,0.005231779,0.0625798,,0.0566038,,0.0980663,,0.0952381,,,0.576815642
467,0.00258,0.72057,0.14784,,0.041316979,,0.559,0.665,0.128,,0.180344,,0.74,0.004,0.03,,0.087,,0.2172677,,0.022962985,,0.022408381,,0.00435,0.00468,,,,,,,,,,,0.054454075,,0.054518829,,0.801930839,0.383733153,0.8665452,0.010243,0.2738,,0.68041493,0.007341189,0.0625798,,0.0591195,,0.10221,,0.0967262,,,0.554934823
468,,0.69326,0.15818,,0.041316979,,0.512,0.73,0.136,,0.188221,,0.752,0.005,0.031,,0.091,,0.220707,,0.023161463,,0.022754907,,0.00388,0.00484,,,,,,,,,,,0.055771764,,0.055910734,,0.701402229,0.512096489,0.8794163,0.0123598,0.2873,,0.702138327,0.007341189,0.0664112,,0.0591195,,0.10221,,0.0967262,,,0.53538175
469,,0.6852,0.16697,,0.03938024,,0.466,0.785,0.145,,0.196104,,0.765,0.006,0.033,,0.096,,0.227807,,0.024632679,,0.02288578,,0.00354,0.00473,,,,,,,,,,,0.056680894,,0.057504736,,0.701402229,0.512096489,0.8908928,0.0149368,0.2994,,0.702138327,0.010844342,0.0676884,,0.0616352,,0.103591,,0.0982143,,,0.522811918
470,,0.66977,0.1785,,0.041316979,,0.421,0.841,0.155,,0.203607,,0.777,0.007,0.034,,0.102,,0.2348217,,0.025239396,,0.022910838,,0.00319,0.00462,,,,,,,,,,,0.058112969,,0.058599851,,0.599019974,0.615103176,0.9011308,0.018304,0.3185,,0.736247059,0.010844342,0.0702427,,0.0628931,,0.106354,,0.0997024,,,0.507914339
471,,0.65906,0.19042,,0.047772759,,0.379,0.891,0.166,,0.210156,,0.789,0.009,0.036,,0.107,,0.2408371,,0.027682199,,0.024044892,,0.00297,0.00484,,,,,,,,,,,0.061129712,,0.060460003,,0.599019974,0.615103176,0.91023,0.0222098,0.3344,,0.736247059,0.015609196,0.0715198,,0.0654088,,0.107735,,0.0997024,,,0.493482309
472,,0.66954,0.20366,,0.049063915,,0.34,0.93,0.178,,0.216445,,0.802,0.01,0.038,,0.114,,0.2507091,,0.028373273,,0.024278898,,0.00278,0.00473,,,,,,,,,,,0.061778592,,0.062269115,,0.516147135,0.726711203,0.9185772,0.0274051,0.346,,0.767171222,0.015609196,0.0740741,,0.0654088,,0.110497,,0.102679,,,0.475325885
473,,0.64632,0.21739,,0.049063915,,0.304,0.959,0.191,,0.223193,,0.814,0.012,0.039,,0.118,,0.258222,,0.030183026,,0.025291892,,0.00263,0.00484,,,,,,,,,,,0.065250545,,0.064079299,,0.516147135,0.726711203,0.9271437,0.0324736,0.3647,,0.767171222,0.023109471,0.0779055,,0.0691824,,0.11326,,0.102679,,,0.463407821
474,,0.64519,0.23194,,0.043253718,,0.272,0.971,0.206,,0.228411,,0.829,0.015,0.041,,0.122,,0.2646301,,0.032450935,,0.026376554,,0.00251,0.00484,,,,,,,,,,,0.06714732,,0.06585115,,0.414178818,0.839527016,0.9371437,0.0387851,0.3783,,0.804281302,0.023109471,0.0791826,,0.0704403,,0.116022,,0.104167,,,0.448184358
475,,0.64993,0.24745,,0.035506783,,0.243,0.995,0.22,,0.233746,,0.842,0.018,0.042,,0.129,,0.2737851,,0.03302061,,0.026686296,,0.00239,0.00473,,,,,,,,,,,0.070795006,,0.067532972,,0.414178818,0.839527016,0.9484499,0.0476079,0.3979,,0.804281302,0.033781684,0.0817369,,0.072956,,0.117403,,0.107143,,,0.439664804
476,,0.63026,0.26174,,0.031633315,,0.217,0.997,0.235,,0.239358,,0.856,0.022,0.044,,0.134,,0.280252,,0.035513584,,0.027302369,,0.00231,0.00479,,,,,,,,,,,0.073409426,,0.070465261,,0.329392761,0.930782249,0.9602534,0.0560895,0.4136,,0.832372754,0.033781684,0.0855683,,0.0754717,,0.121547,,0.107143,,,0.420903166
477,,0.61881,0.27866,,0.035506783,,0.193,1,0.251,,0.244151,,0.871,0.027,0.046,,0.139,,0.2866881,,0.037181766,,0.0280996,,0.00229,0.00484,,,,,,,,,,,0.075427083,,0.071707803,,0.329392761,0.930782249,0.9715079,0.0650945,0.4266,,0.832372754,0.050684363,0.0893997,,0.0779874,,0.122928,,0.110119,,,0.414292365
478,,0.61075,0.29294,,0.037443511,,0.173,0.993,0.265,,0.249465,,0.885,0.032,0.049,,0.144,,0.2937617,,0.038264793,,0.028775005,,0.00226,0.00484,,,,,,,,,,,0.078241427,,0.07409714,,0.269586009,0.983641068,0.9814012,0.0785975,0.4421,,0.861564262,0.050684363,0.0932312,,0.0792453,,0.127072,,0.111607,,,0.405493482
479,,0.60309,0.30805,,0.037443511,,0.155,0.986,0.281,,0.255431,,0.9,0.038,0.05,,0.149,,0.300781,,0.040120904,,0.029642791,,0.00225,0.00501,,,,,,,,,,,0.081104821,,0.075601505,,0.269586009,0.983641068,0.9894595,0.0935976,0.4626,,0.861564262,0.075528146,0.0970626,,0.081761,,0.129834,,0.114583,,,0.392318436
480,,0.59794,0.32091,,0.037443511,,0.138,0.968,0.294,,0.262067,,0.915,0.046,0.053,,0.153,,0.3076321,,0.042714517,,0.031341127,,0.00228,0.00501,,,,,,,,,,,0.088547133,,0.078260537,,0.21721365,0.999999898,0.9953827,0.1090408,0.492,,0.948009558,0.075528146,0.100894,,0.0855346,,0.135359,,0.114583,,,0.381005587
481,,0.5854,0.33277,,0.041316979,,0.124,0.953,0.307,,0.268718,,0.929,0.055,0.056,,0.157,,0.3115055,,0.046790741,,0.032770689,,0.00231,0.00524,,,,,,,,,,,0.096875158,,0.081474717,,0.21721365,0.999999898,0.9991571,0.127594,0.523,,0.948009558,0.105004965,0.104725,,0.0893082,,0.140884,,0.11756,,,0.371741155
482,,0.58686,0.34292,,0.041316979,,0.111,0.937,0.318,,0.277317,,0.944,0.065,0.058,,0.162,,0.3172041,,0.046661805,,0.033482106,,0.00234,0.00513,,,,,,,,,,,0.100074541,,0.084478175,,0.075040585,0.99078576,0.9999901,0.1481031,0.5431,,0.999999687,0.105004965,0.109834,,0.0918239,,0.145028,,0.120536,,,0.365875233
483,,0.56473,0.35236,,0.041316979,,0.099,0.92,0.327,,0.28567,,0.957,0.078,0.061,,0.167,,0.3215662,,0.05070363,,0.033855888,,0.00236,0.00513,,,,,,,,,,,0.099223336,,0.086903959,,,0.99078576,0.9978466,0.1720827,0.5394,,0.999999687,0.150624915,0.11622,,0.0955975,,0.149171,,0.122024,,,0.35735568
484,,0.55036,0.36221,,0.041316979,,0.089,0.906,0.335,0.002,0.296378,,0.969,0.092,0.063,,0.171,,0.326089,,0.050899456,,0.034146131,,0.00239,0.00529,,,,,,,,,,,0.098251989,,0.089260064,,,0.973249697,0.9930046,0.1970827,0.5308,,0.923882816,0.150624915,0.120051,,0.0968553,,0.153315,,0.125,,,0.348556797
485,,0.53922,0.366,,0.03938024,,0.079,0.896,0.341,0.002,0.30707,,0.979,0.109,0.066,,0.177,,0.3294132,0.0120113,0.054974591,0.001330907,0.035379878,,0.00243,0.00535,,,,,,,,,,,0.098901904,,0.092175656,,,0.973249697,0.9859732,0.2239248,0.5308,,0.923882816,0.207575623,0.126437,,0.100629,,0.15884,,0.126488,,,0.340502793
486,,0.5216,0.37081,,0.041316979,,0.07,0.883,0.347,0.002,0.319444,,0.989,0.127,0.069,,0.183,,0.3321277,0.01321718,0.057586813,0.001345625,0.035417806,,0.00246,0.00552,,,,,,,,,,,0.099250847,,0.095124666,,,0.920230289,0.9768901,0.2547261,0.5257,,0.849571528,0.207575623,0.131545,,0.103145,,0.162983,,0.129464,,,0.332821229
487,,0.51646,0.3758,,0.047127176,,0.061,0.875,0.351,0.002,0.332606,,0.994,0.148,0.073,,0.188,,0.3330888,0.01496179,0.058670355,0.001395777,0.03552714,,0.00247,0.0058,,,,,,,,,,,0.099342232,,0.098150047,,,0.920230289,0.9657613,0.2910215,0.523,,0.849571528,0.284593434,0.137931,,0.106918,,0.168508,,0.130952,,,0.323370577
488,,0.49326,0.38088,,0.049063915,,0.054,0.868,0.354,0.002,0.346969,,0.998,0.172,0.076,,0.196,,0.3371239,0.01692971,0.061307332,0.00138957,0.036761797,,0.00252,0.00591,,,,,,,,,,,0.104168192,,0.101601837,,,0.892281976,0.9519623,0.3288915,0.5404,,0.7974347,0.284593434,0.14304,,0.110692,,0.174033,,0.13244,,,0.318715084
489,,0.48029,0.38485,,0.049063915,,0.048,0.859,0.358,0.003,0.36255,,1,0.198,0.081,,0.202,,0.3387559,0.01869665,0.064811131,0.001484074,0.038137183,,0.00257,0.00625,,,,,,,,,,,0.109463213,,0.104837054,,,0.892281976,0.9352518,0.3680559,0.5663,,0.7974347,0.377993412,0.150702,,0.113208,,0.179558,,0.136905,,,0.312756052
490,,0.48285,0.39041,0.00291,0.041962562,,0.042,0.852,0.362,0.003,0.379123,,0.997,0.227,0.084,,0.21,,0.3429846,0.02074273,0.066497768,0.001517593,0.039624894,,0.00262,0.00665,,,,,,,,,,,0.111019094,,0.107939783,,,0.843804542,0.9148208,0.4178926,0.5741,0.0129,0.761367901,0.377993412,0.155811,,0.116981,,0.183702,,0.139881,,,0.305307263
491,,0.46218,0.39546,0.00158,0.035506783,,0.037,0.856,0.367,0.003,0.396342,,0.991,0.259,0.089,,0.219,,0.349514,0.02292559,0.071487906,0.001575955,0.041530677,,0.00263,0.00698,,,,,,,,,,,0.11231725,,0.111640347,,,0.843804542,0.8905119,0.4618904,0.5788,0.0111,0.761367901,0.487292035,0.162197,,0.122013,,0.189227,,0.142857,,,0.297486034
492,,0.45282,0.40186,0.00452,0.031633315,0.13243,0.033,0.862,0.373,0.003,0.413989,,0.98,0.295,0.093,,0.225,,0.3533182,0.02488234,0.071515833,0.001585892,0.042532433,,0.00263,0.00772,,,,,,,,,,,0.114401752,,0.11464681,,,0.803183392,0.8622452,0.5076907,0.5883,0.0134,0.687092775,0.487292035,0.167305,,0.125786,,0.19337,,0.144345,,,0.292271881
493,,0.42674,0.41164,0.00732,,0.17636,0.028,0.86,0.379,0.004,0.432678,,0.964,0.331,0.097,,0.234,,0.3565467,0.02712382,0.074595452,0.001661874,0.043735401,,0.00267,0.00839,,,,,,,,,,,0.116830721,,0.118040015,,,0.803183392,0.830209,0.5609731,0.6049,0.0167,0.687092775,0.611807805,0.173691,,0.128302,,0.200276,,0.147321,,,0.28179702
494,,0.42588,0.4199,0.00898,,0.24031,0.025,0.866,0.388,0.005,0.451216,,0.944,0.371,0.101,,0.245,,0.3602087,0.02964443,0.078270489,0.00180163,0.043556876,,0.00276,0.00929,,,,,,,,,,,0.123321614,,0.121329982,,,0.765344276,0.7938391,0.6126992,0.625,0.0206,0.60728452,0.611807805,0.177522,,0.133333,,0.205801,,0.153274,,,0.275465549
495,,0.41019,0.4316,0.00747,,0.30491,0.022,0.874,0.398,0.005,0.470337,,0.919,0.416,0.106,,0.256,,0.3678736,0.03154536,0.0813997,0.001990491,0.047125254,,0.00277,0.01065,,,,,,,,,,,0.129467466,,0.12486773,,,0.765344276,0.753535,0.6658292,0.6565,0.0256,0.60728452,0.727112802,0.181354,,0.138365,,0.209945,,0.15625,,,0.265316574
496,,0.40109,0.44679,0.01164,,0.39341,0.018,0.879,0.409,0.006,0.488952,,0.89,0.46,0.112,,0.269,,0.3736607,0.03368077,0.084005769,0.002095334,0.04830951,,0.00282,0.01177,,,,,,,,,,,0.137142339,,0.128490325,,,0.751092046,0.7098662,0.7140709,0.6972,0.0318,0.550016568,0.727112802,0.185185,,0.142138,,0.214088,,0.160714,,,0.26047486
497,,0.40936,0.45946,0.01283,,0.45155,0.016,0.88,0.422,0.008,0.506766,,0.856,0.509,0.117,,0.282,,0.3810813,0.03513787,0.085739783,0.0021607,0.05045068,,0.0029,0.01408,,,,,,,,,,,0.147416532,,0.132592861,,,0.751092046,0.6639215,0.7699463,0.7406,0.0376,0.550016568,0.831981934,0.189017,,0.148428,,0.219613,,0.165179,,,0.253072626
498,,0.38971,0.47948,0.01207,,0.51809,0.014,0.887,0.438,0.009,0.523203,,0.819,0.559,0.122,,0.296,,0.3895141,0.03689085,0.089313574,0.002500664,0.053940285,,0.00301,0.01656,,,,,,,,,,,0.153727282,,0.136611374,,,0.74402903,0.6162885,0.818652,0.7672,0.0475,0.478307124,0.831981934,0.192848,,0.153459,,0.225138,,0.169643,,,0.244134078
499,,0.37571,0.50116,0.02056,,0.58398,0.012,0.895,0.456,0.011,0.537067,,0.778,0.61,0.127,,0.311,,0.397801,0.03799903,0.09321297,0.002773925,0.0550578,,0.00309,0.01921,,,,,,,,,,,0.152340903,,0.140887222,,,0.74402903,0.5680852,0.8590773,0.7772,0.058,0.478307124,0.917228287,0.196679,,0.158491,,0.229282,,0.175595,,,0.236173184
500,,0.36374,0.52339,0.02146,,0.65892,0.012,0.898,0.476,0.014,0.549663,0.003561,0.735,0.665,0.133,,0.327,,0.4096009,0.03807998,0.097767694,0.003167314,0.056462328,,0.00319,0.02355,,,,,,,,,,,0.159854788,,0.144926911,,,0.740678106,0.5199609,0.897797,0.8024,0.0691,0.403656633,0.917228287,0.200511,,0.16478,,0.233425,,0.183036,,,0.228351955
501,,0.36214,0.55145,0.02996,,0.70736,0.01,0.905,0.5,0.017,0.55788,0.003195,0.687,0.718,0.137,,0.344,,0.4193375,0.03984413,0.100961225,0.003550609,0.059901398,,0.00325,0.02935,,,,,,,,,,,0.168075542,,0.14963645,,,0.740678106,0.4722354,0.9346348,0.8359,0.0838,0.403656633,0.975283003,0.203065,,0.171069,,0.237569,,0.1875,,,0.220670391
502,,0.36214,0.58119,0.03513,,0.75646,0.01,0.904,0.527,0.02,0.563671,0.00355,0.64,0.767,0.142,,0.361,,0.4312219,0.03989437,0.104999278,0.004025167,0.063458275,,0.00342,0.03408,,,,,,,,,,,0.176485557,,0.153057042,,,0.736549269,0.4250219,0.9635747,0.8644,0.1042,0.335704088,0.975283003,0.205619,,0.178616,,0.243094,,0.193452,,,0.212523277
503,,0.34041,0.61423,0.04234,,0.82558,0.008,0.904,0.557,0.026,0.565039,0.003192,0.591,0.816,0.148,,0.378,,0.4430127,0.04065642,0.107974762,0.00451978,0.067562428,,0.00354,0.04309,,,,,,,,,,,0.184779969,,0.157080227,,,0.736549269,0.379127,0.9818249,0.8999,0.1222,0.335704088,1.00000001,0.208174,,0.186164,,0.248619,,0.200893,,,0.205400372
504,,0.33185,0.6498,0.05245,,0.86628,0.009,0.904,0.592,0.032,0.562441,0.003337,0.543,0.862,0.152,,0.395,,0.4547238,0.04135706,0.114433799,0.005167382,0.06853379,,0.00365,0.0543,,,,,,,,,,,0.192217294,,0.161504578,,,0.738043379,0.3350233,1.0004501,0.9246,0.148,0.279524439,1.00000001,0.212005,,0.194969,,0.252762,,0.21131,,,0.198556797
