Wavelength,EBFP2 (EX),EBFP2 (EM),EYFP (EX),EYFP (EM),T-Sapphire (EX),T-Sapphire (EM),CFP (Tsien) (AB),CFP (Tsien) (EM),mCitrine (AB),mCitrine (EM),mRFP1.4m (AB),mRFP1.4m (EM),EGFPm (Tsien) (AB),EGFPm (Tsien) (EM),mCherry (AB),mCherry (EM),mOrange (AB),mOrange (EM),DsRed (EX),DsRed (EM),E2-Crimson (EX),E2-Crimson (EM),NirFP (AB),NirFP (EM),mAmetrine (EX),mAmetrine (EM),iRFP670 (EX),iRFP670 (EM),iRFP682 (EX),iRFP682 (EM),iRFP702 (EX),iRFP702 (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),JRed (EX),JRed (EM),Katusha2 (EX),Katusha2 (EM),TagCFP (EX),TagCFP (EM),TagGFP2 (EX),TagGFP2 (EM),TagYFP (EX),TagYFP (EM),CopGFP (EX),CopGFP (EM),mScarlet (EX),mScarlet (EM),mRuby2 (EX),mRuby2 (EM),mApple (EX),mApple (EM),TagRFP-T (EX),TagRFP-T (EM)
538,,0.13679,,0.7098,,0.37662,0.003,0.395,0.045,0.778,0.479157,0.003758,0.005,0.394,0.485,,0.774,0.105,0.7609553,0.01694087,0.297070049,0.028990754,0.245050845,,,0.62604,13.95606,,6.3203,,1.46703,,1.00208,,0.16197,,50.91064991,,44.80899117,,,27.60663157,,39.24221,3.17,66.96,,33.53197529,49.2976,,50.8176,,55.5249,,51.6369,
539,,0.12946,,0.67748,,0.37016,0.003,0.385,0.037,0.743,0.490942,0.00811,0.005,0.387,0.496,,0.807,0.131,0.7762409,0.01696879,0.304960573,0.029304392,0.255628785,,,0.58582,14.10475,,6.48357,,1.57211,,1.17384,,0.23522,,54.28262987,,46.03270042,,,27.60663157,,38.50064,2.58,64.22,,31.45597709,49.2976,,52.2013,,55.9392,,53.5714,
540,,0.12495,,0.63342,,0.36434,0.004,0.378,0.031,0.71,0.502577,0.029733,0.004,0.381,0.507,,0.838,0.155,0.7915329,0.01718372,0.304820348,0.029481759,0.269230456,,,0.55951,14.29123,,6.70054,,1.716,,1.37952,,0.33141,,56.30100917,,47.18594225,,,26.31246943,,37.45242,2.11,62.28,,31.45597709,49.553,,53.8365,,55.9392,,55.506,
541,,0.12326,,0.60006,,0.3553,0.004,0.372,0.026,0.681,0.5127,0.050882,0.005,0.369,0.519,,0.866,0.178,0.8124864,0.01795693,0.312550974,0.029301796,0.280502461,,,0.53884,14.50727,,6.96877,,1.90233,,1.60624,,0.44889,,56.43633685,,48.2637081,,,26.31246943,,36.02374,1.79,59.53,,29.65840332,49.6807,,55.4717,,56.3536,,57.5893,
542,,0.11825,,0.57648,,0.34948,0.005,0.362,0.021,0.65,0.521626,0.043347,0.006,0.362,0.526,,0.897,0.202,0.8286774,0.01864082,0.317923941,0.028869833,0.286333886,,,0.51749,14.74764,,7.28752,,2.13839,,1.84948,,0.58604,,55.78176831,,48.9112917,,,25.24737304,,35.07078,1.58,56.82,,29.65840332,50.0639,,57.4843,,56.768,,60.119,
543,,0.11344,,0.55271,,0.34109,0.004,0.354,0.018,0.621,0.530771,0.016767,0.005,0.358,0.535,,0.925,0.236,0.8478535,0.01990811,0.325911769,0.028688652,0.298755124,,,0.48888,15.0101,,7.6526,,2.42972,,2.10565,,0.74226,,53.94736575,,49.92797381,,,25.24737304,,33.88056,1.32,54.38,,27.27460374,50.447,,59.4969,,57.3204,,62.7976,
544,,0.11108,,0.52689,,0.33721,0.005,0.346,0.015,0.595,0.538403,0.00509,0.005,0.348,0.546,,0.95,0.276,0.8667336,0.02007559,0.331238297,0.02820996,0.303174377,,,0.47457,15.29854,,8.05679,,2.77545,,2.37443,,0.91505,,53.43372178,,50.68370226,,,24.05792678,,33.04898,1.11,52.87,,27.27460374,50.8301,,61.761,,57.8729,,65.4762,
545,,0.10922,,0.49875,,0.3301,0.005,0.339,0.013,0.568,0.545081,0.004427,0.005,0.339,0.553,,0.971,0.322,0.885982,0.02147128,0.341018025,0.027837843,0.307661472,,,0.45029,15.62315,,8.4907,,3.16788,,2.65696,,1.10256,,54.39147616,,51.48660046,,,24.05792678,,31.65231,1.00,51.06,,24.94738148,51.341,,64.0252,,58.7017,,68.4524,
546,,0.1069,,0.48479,,0.32364,0.005,0.331,0.011,0.547,0.55064,0.0045,0.005,0.33,0.555,,0.987,0.367,0.9063019,0.02336942,0.349450464,0.027090353,0.322147159,,,0.4321,15.99615,,8.94484,,3.59451,,2.95488,,1.30034,,55.4841305,,52.09743195,,,22.18149242,,30.40526,,49.42,,24.94738148,51.9796,,66.5409,,59.3923,,71.5774,
547,,0.10574,,0.45425,,0.31783,0.005,0.316,0.009,0.522,0.556177,0.004641,0.006,0.322,0.566,,0.996,0.416,0.9236623,0.0251559,0.359180449,0.026791909,0.33130994,,,0.42044,16.42797,,9.40894,,4.03892,,3.26825,,1.50508,,55.3672677,,52.7898037,,,22.18149242,,29.33394,,48.01,,22.46526153,53.129,,69.0566,,60.3591,,74.5536,
548,,0.10232,,0.43127,,0.31072,0.005,0.311,0.008,0.503,0.56068,0.004903,0.006,0.312,0.569,,1,0.473,0.9414325,0.02772676,0.365339648,0.026447851,0.333109084,,,0.40692,16.92409,,9.87531,,4.48255,,3.59594,,1.71026,,55.5323946,,53.71700886,,,20.68679914,,28.10043,,46.41,,22.46526153,54.023,,71.8239,,61.326,,78.125,
549,,0.09701,,0.41531,,0.30491,0.005,0.3,0.007,0.484,0.565232,0.004861,0.006,0.302,0.575,,0.995,0.531,0.9563534,0.0303674,0.377024389,0.026031388,0.350674899,,,0.38912,17.48184,,10.33929,,4.91136,,3.93529,,1.91021,,56.22608035,,54.24208337,,,20.68679914,,26.99828,,45.10,,20.25073445,55.4278,,74.8428,,62.7072,,81.25,
550,,0.09754,,0.39257,,0.29457,0.005,0.294,0.006,0.466,0.568842,0.005317,0.006,0.291,0.578,0.001,0.984,0.587,0.9691079,0.03376172,0.391486407,0.0253859,0.355766184,,,0.38067,18.08823,,10.79913,,5.31733,,4.28209,,2.1033,,57.60027836,,54.74188223,,,19.50112385,,26.38131,,43.99,,20.25073445,56.5773,1.128364389,77.8616,5.382352941,63.9503,1.592592593,84.5238,8.986384266
551,,0.09227,,0.37616,,0.28682,0.004,0.281,0.005,0.452,0.572327,0.00549,0.005,0.28,0.583,0.001,0.963,0.645,0.9812265,0.03799903,0.400662552,0.024804166,0.373876538,,,0.36867,18.72736,,11.25475,,5.70063,,4.63116,,2.29123,,59.5610389,,55.14455321,,,19.50112385,,25.07927,,43.00,,18.23205875,58.1098,1.418219462,80.7547,5.441176471,65.4696,1.851851852,87.6488,9.757942511
552,,0.08935,,0.36505,,0.2739,0.004,0.272,0.005,0.437,0.576239,0.005802,0.005,0.267,0.587,0.002,0.936,0.697,0.9920992,0.04269692,0.412207819,0.024580773,0.381464965,,,0.35831,19.38454,,11.70815,,6.06822,,4.97784,,2.47613,,60.69910391,,55.93448137,,,18.41488317,,23.62191,,41.82,,18.23205875,60.0255,1.697722567,83.8994,5.926470588,66.989,2.111111111,90.625,11.10438729
553,,0.08713,,0.34707,,0.26357,0.003,0.267,0.003,0.424,0.579292,0.006215,0.004,0.256,0.588,0.002,0.899,0.751,0.9975225,0.04933482,0.427402982,0.024472878,0.392539211,,,0.35622,20.04877,,12.16009,,6.43251,,5.31742,,2.66508,,61.39884482,,56.5154541,,,18.41488317,,22.57444,,41.42,,16.37216422,61.8135,1.977225673,86.9182,6.794117647,68.7845,2.407407407,93.6012,12.93494705
554,,0.08563,,0.34319,,0.25581,0.003,0.258,0.003,0.415,0.583171,0.006608,0.004,0.245,0.594,0.002,0.856,0.803,1,0.05560704,0.442068238,0.024289013,0.393182793,,,0.34732,20.71492,,12.61101,,6.80596,,5.6467,,2.8618,,61.09796863,,57.43389043,,,17.06928231,,21.38034,,40.44,,16.37216422,63.857,2.277432712,89.6855,8.044117647,70.7182,2.759259259,95.9821,15.27987897
555,,0.08238,,0.33636,,0.24289,0.003,0.245,0.002,0.401,0.587484,0.007739,0.004,0.234,0.599,0.003,0.806,0.847,0.9991264,0.06436359,0.455132835,0.023853067,0.402887009,,,0.34327,21.3856,,13.06043,,7.19806,,5.96456,,3.06597,,61.91959489,,57.99146924,,,17.06928231,,20.63985,,39.58,,14.88997759,65.9004,2.629399586,92.327,9.647058824,72.7901,3.185185185,97.7679,18.00302572
556,,0.08152,,0.31515,,0.2332,0.002,0.241,0.002,0.393,0.592255,0.007494,0.004,0.224,0.604,0.003,0.755,0.89,0.9961664,0.07334066,0.469514372,0.02367376,0.411585188,,,0.33713,22.06319,,13.50681,,7.60988,,6.27235,,3.27437,,62.20860516,,58.73787616,,,16.26858366,,19.63126,,38.08,,14.88997759,68.3269,3.053830228,94.717,11.57352941,74.8619,3.685185185,99.256,21.02874433
557,,0.08019,,0.30685,,0.22481,0.003,0.231,0.001,0.386,0.597106,0.008614,0.004,0.216,0.609,0.004,0.699,0.923,0.9853244,0.08448105,0.480687363,0.023466472,0.422377863,,,0.33245,22.74691,,13.94736,,8.03599,,6.57235,,3.48198,,62.4991063,,59.82943491,,,16.26858366,,18.96831,,37.70,,13.44511008,70.8812,3.581780538,96.9811,13.80882353,77.0718,4.296296296,100,24.50832073
558,,0.07701,,0.29697,,0.21705,0.003,0.224,0.001,0.376,0.603101,0.009323,0.005,0.207,0.615,0.004,0.639,0.952,0.9721411,0.09684128,0.495426546,0.02306278,0.430043536,,,0.33341,23.43162,,14.38041,,8.46651,,6.868,,3.68054,,64.34297349,,60.16965586,,,14.91857086,,17.95564,,36.64,,13.44511008,73.4355,4.213250518,98.3648,16.32352941,79.558,5.055555556,100,28.13918306
559,,0.07482,,0.29095,,0.20413,0.003,0.217,0.001,0.372,0.609092,0.009396,0.004,0.196,0.623,0.005,0.58,0.975,0.9550888,0.1113341,0.511962597,0.023182858,0.434855202,,,0.32271,24.10935,,14.80472,,8.89213,,7.1619,,3.86792,,66.45707445,,61.38296609,,,14.91857086,,17.40247,,35.89,,12.14257981,76.2452,4.989648033,99.4969,19.11764706,81.9061,5.944444444,99.256,32.07261725
560,,0.07286,,0.27842,,0.19574,0.004,0.207,0.002,0.363,0.616534,0.011245,0.005,0.186,0.629,0.006,0.527,0.99,0.9358077,0.1274934,0.526149539,0.022910485,0.443238835,,,0.31843,24.77051,,15.22092,,9.30733,,7.45518,,4.04382,,67.103101,1.021834394,62.84892067,0.757505154,,13.75933841,,16.25306,,35.07,,12.14257981,79.0549,5.931677019,100,22.05882353,84.2541,7.018518519,98.0655,36.15733737
561,,0.06944,,0.27474,,0.18605,0.003,0.202,0.002,0.355,0.624238,0.011967,0.004,0.181,0.639,0.009,0.471,0.996,0.9106442,0.1478565,0.539694807,0.022734854,0.454085127,,,0.31279,25.41133,,15.63164,,9.7147,,7.74692,,4.21116,,67.34375552,1.274400565,64.10597572,0.865106812,,13.75933841,,16.1305,,34.00,,11.0929473,81.9923,7.060041408,100,25.29411765,86.8785,8.277777778,95.8333,40.39334342
562,,0.06858,,0.2674,,0.17506,0.003,0.19,0.001,0.348,0.633015,0.014721,0.004,0.171,0.647,0.016,0.418,1,0.8804301,0.1683536,0.549170513,0.022585003,0.460045375,,,0.3062,26.036,,16.04199,,10.12269,,8.03614,,4.37839,,68.95794814,1.29552257,65.03617423,0.994717811,,12.63819756,,15.36219,,33.33,,11.0929473,84.9298,8.447204969,99.2453,28.82352941,89.2265,9.759259259,93.1548,44.7806354
563,,0.06546,,0.25368,,0.16731,0.003,0.189,0.002,0.342,0.642615,0.015752,0.004,0.162,0.655,0.025,0.369,0.996,0.8499649,0.190894,0.560177346,0.022452396,0.466691585,,,0.30265,26.65671,,16.45881,,10.54214,,8.32197,,4.55351,,71.21326697,1.576705915,66.43929996,1.11840517,,12.63819756,,14.40924,,32.33,,9.97232805,87.7395,10.0931677,97.7358,32.5,91.5746,11.51851852,89.881,49.16792738
564,,0.065,,0.25284,,0.16085,0.003,0.182,0.001,0.335,0.652738,0.018322,0.004,0.155,0.669,0.029,0.322,0.987,0.8156071,0.2185872,0.569970649,0.021874471,0.471480597,,,0.29984,27.28932,,16.88943,,10.98054,,8.60525,,4.74148,,72.90161242,1.760034971,68.18453456,1.271372373,,11.93589241,,13.98625,,31.32,,9.97232805,90.4215,12.00828157,95.9748,36.47058824,93.6464,13.61111111,86.0119,53.40393343
565,,0.06337,,0.23803,,0.1531,0.003,0.176,0.002,0.327,0.664404,0.019568,0.004,0.149,0.681,0.026,0.282,0.977,0.7809957,0.2437208,0.583801363,0.021012632,0.490767866,,,0.29133,27.95084,,17.33959,,11.43953,,8.88922,,4.94961,,74.66492946,1.858046647,69.5153174,1.45008815,,11.93589241,,13.61439,,30.39,,9.061669906,93.1034,14.18219462,93.3333,40.29411765,95.5801,16.03703704,81.6964,57.63993949
566,,0.06175,,0.23522,,0.14406,0.004,0.168,0.002,0.318,0.676538,0.022244,0.005,0.141,0.692,0.02,0.244,0.958,0.7427537,0.2747553,0.596475714,0.020321426,0.493273732,,,0.28277,28.65433,,17.81515,,11.91409,,9.17861,,5.18307,,74.65213479,2.193448214,71.1654362,1.593785672,,10.61790119,,13.02599,,29.23,,9.061669906,95.2746,16.66666667,90.3145,44.41176471,97.2376,18.7037037,77.381,61.87594554
567,,0.06072,,0.21545,,0.1376,0.003,0.162,0.001,0.311,0.690639,0.02571,0.004,0.135,0.703,0.019,0.213,0.94,0.7046461,0.3085813,0.60200587,0.019665906,0.493877094,,,0.27516,29.40831,,18.32069,,12.39441,,9.47827,,5.44034,,76.47394433,2.607152109,73.07989942,1.854173248,,10.61790119,,12.58303,,28.32,,8.241430483,97.1903,19.46169772,87.044,48.23529412,98.7569,21.48148148,72.619,65.96066566
568,,0.05753,,0.2149,,0.13178,0.003,0.156,0.001,0.302,0.701452,0.029956,0.004,0.128,0.72,0.022,0.183,0.918,0.661103,0.3469348,0.613716973,0.018776779,0.507185453,,,0.267,30.21744,,18.85713,,12.86861,,9.79331,,5.72529,,76.67867725,2.97519784,74.61002426,2.121221225,,9.919139611,,12.11031,,27.18,,8.241430483,98.5951,22.56728778,83.3962,52.35294118,99.5856,24.81481481,67.8571,69.89409985
569,,0.0574,,0.19978,,0.12662,0.003,0.152,0.001,0.294,0.721786,0.034345,0.003,0.122,0.733,0.026,0.157,0.896,0.6200437,0.3838926,0.612969081,0.018096816,0.509866602,,,0.25855,31.08537,,19.42301,,13.32971,,10.12647,,6.03857,,79.49946636,3.690784631,76.15201683,2.422449615,,9.919139611,,11.88367,,26.44,,7.645061611,99.6169,25.98343685,79.3711,56.32352941,100,28.33333333,63.244,73.67624811
570,,0.05365,,0.19708,,0.1208,0.003,0.148,0.001,0.288,0.739195,0.039242,0.004,0.117,0.751,0.03,0.133,0.872,0.5786152,0.4233599,0.628555585,0.01712635,0.531638148,,,0.25365,32.01416,,20.01572,,13.77634,,10.47674,,6.37394,,81.72955026,4.294631833,79.30120313,2.74441983,,8.98036686,,11.42578,,25.36,,7.645061611,100,29.60662526,75.4717,60.14705882,100,32.03703704,58.631,77.30711044
571,,0.05086,,0.18375,,0.11434,0.003,0.143,0.001,0.277,0.757138,0.045294,0.004,0.114,0.77,0.034,0.113,0.845,0.5391805,0.4589779,0.635678583,0.016418849,0.542809957,,,0.24142,33.00307,,20.6285,,14.21405,,10.84147,,6.72886,,83.67278692,4.851248729,80.55570578,3.162108704,,8.98036686,,11.17175,,24.12,,6.982886143,99.6169,33.436853,71.195,63.97058824,99.5856,36.2962963,54.3155,80.33282905
572,,0.05103,,0.17815,,0.11047,0.004,0.14,0.001,0.271,0.776684,0.052293,0.005,0.108,0.792,0.042,0.096,0.818,0.4986361,0.50376,0.6348494,0.015589777,0.540455242,,,0.23303,34.04537,,21.25207,,14.65318,,11.21544,,7.10084,,86.23374778,5.710048003,82.44378798,3.589096551,,8.172204941,,10.86606,,23.28,,6.982886143,98.8506,37.68115942,67.044,67.64705882,98.6188,40.55555556,50,83.20726172
573,,0.04808,,0.16649,,0.1053,0.003,0.136,0.001,0.26,0.796839,0.060609,0.004,0.104,0.807,0.048,0.081,0.793,0.4599577,0.5474395,0.640003948,0.014685469,0.541840177,,,0.22543,35.12627,,21.87911,,15.10868,,11.58996,,7.47607,,86.44971729,6.188805871,84.10906592,3.974934717,,8.172204941,,10.60308,,22.27,,6.323329095,97.318,42.23602484,63.0189,71.02941176,96.9613,45,45.9821,85.93040847
574,,0.04642,,0.16056,,0.10078,0.003,0.132,0.001,0.25,0.81837,0.070278,0.004,0.097,0.822,0.055,0.069,0.766,0.4194328,0.5910464,0.653267095,0.014269783,0.546973812,,,0.21641,36.22318,,22.50518,,15.59314,,11.95692,,7.84504,,87.12103381,7.319092188,85.91141596,4.523440536,,7.759597084,,10.00244,,21.26,,6.323329095,95.0192,46.79089027,59.2453,74.26470588,95.0276,49.62962963,42.2619,88.19969743
575,,0.04705,,0.16165,,0.0969,0.003,0.126,0.001,0.243,0.840316,0.078845,0.005,0.096,0.845,0.065,0.058,0.74,0.3833058,0.6339554,0.654092402,0.013616522,0.561666603,,,0.20712,37.30957,,23.12931,,16.11792,,12.311,,8.20525,,87.6719436,8.769294263,87.44730389,5.103028043,,7.759597084,,9.80769,,20.27,,5.943907348,92.3372,51.55279503,55.2201,77.64705882,92.5414,54.25925926,38.5417,90.46898638
576,,0.04466,,0.14361,,0.09367,0.003,0.124,0.002,0.236,0.862566,0.093534,0.005,0.092,0.859,0.075,0.049,0.714,0.3481615,0.6784528,0.66354662,0.013702403,0.570992897,,,0.20171,38.36166,,23.75408,,16.6867,,12.64804,,8.54359,,87.77884686,9.912842009,89.33967735,5.842307015,,6.772360662,,9.5609,,19.48,,5.943907348,89.272,56.21118012,51.8239,80.44117647,89.5028,58.7037037,35.4167,92.28441755
577,,0.04426,,0.13589,,0.08979,0.004,0.119,0.002,0.223,0.884458,0.107665,0.005,0.088,0.883,0.089,0.041,0.691,0.3150983,0.7233605,0.663206197,0.013491377,0.583627953,,,0.19163,39.36581,,24.38374,,17.29789,,12.9672,,8.85308,,88.82819847,11.10200821,91.34319519,6.490539614,,6.772360662,,9.23036,,18.66,,5.549487852,85.5683,60.97308489,48.6792,83.08823529,86.6022,63.14814815,32.7381,94.09984871
578,,0.04267,,0.12731,,0.08721,0.003,0.118,0.001,0.215,0.906732,0.125627,0.004,0.084,0.904,0.102,0.035,0.668,0.2872557,0.7548277,0.670393066,0.013487405,0.597535563,,,0.18335,40.32058,,25.02052,,17.94217,,13.27182,,9.14184,,90.99047806,12.55131036,92.33149033,7.083531486,,6.607545792,,8.969,,17.71,,5.549487852,81.6092,65.63146998,45.5346,85.58823529,83.1492,67.40740741,29.9107,95.46142209
579,,0.04167,,0.12728,,0.08527,0.004,0.112,0.002,0.209,0.9275,0.143236,0.005,0.081,0.921,0.119,0.03,0.647,0.2602921,0.7956293,0.681088833,0.013355834,0.608805262,,,0.17749,41.23608,,25.66231,,18.60742,,13.5668,,9.41694,,92.38299424,14.21439589,93.59580514,7.962689046,,6.607545792,,8.93065,,17.16,,5.104051125,77.1392,69.97929607,42.3899,87.5,79.1436,71.66666667,27.381,96.82299546
580,,0.03945,,0.12091,,0.0801,0.003,0.11,0.002,0.199,0.946208,0.164794,0.004,0.079,0.941,0.138,0.025,0.625,0.2326173,0.8318139,0.681906549,0.01351714,0.61994176,,,0.16865,42.13147,,26.30073,,19.27577,,13.85612,,9.67901,,94.47610076,15.9408821,95.40362016,8.80596962,,6.001514549,,8.66129,,16.38,,5.104051125,72.4138,74.12008282,39.7484,89.41176471,75.2762,75.74074074,25.1488,97.73071104
581,,0.03656,,0.11285,,0.07752,0.003,0.107,0.002,0.191,0.963784,0.189435,0.004,0.076,0.955,0.16,0.021,0.606,0.2086417,0.8646572,0.686255361,0.013721072,0.634267128,,,0.16166,43.02769,,26.92691,,19.93262,,14.14379,,9.94332,,95.76165875,18.14626876,96.48668336,9.800295381,,6.001514549,,8.46932,,15.69,,4.771918894,67.433,78.05383023,37.1069,91.17647059,70.9945,79.44444444,23.0655,98.4871407
582,,0.03743,,0.11061,,0.07364,0.004,0.103,0.001,0.184,0.977993,0.21394,0.004,0.074,0.967,0.183,0.018,0.59,0.1861693,0.8932409,0.693247388,0.014173031,0.649601669,,,0.15372,43.93837,,27.53571,,20.56547,,14.43302,,10.21804,,97.62023919,21.05148035,97.57813654,10.93828415,,5.390525877,,8.19011,,14.83,,4.771918894,62.5798,81.7805383,34.5912,92.94117647,66.7127,82.96296296,20.9821,99.09228442
583,,0.03607,,0.10397,,0.07235,0.003,0.101,0.001,0.176,0.989058,0.244812,0.004,0.071,0.984,0.211,0.015,0.572,0.166385,0.9226509,0.702087364,0.014323819,0.670184471,,,0.14803,44.87007,,28.12728,,21.16902,,14.72726,,10.49751,,98.07451079,23.34120258,98.44282339,12.16265627,,5.390525877,,7.82624,,14.23,,4.384420615,57.7267,85.0931677,32.4528,94.41176471,62.5691,86.11111111,19.3452,99.54614221
584,,0.0361,,0.09667,,0.07041,0.003,0.098,0.001,0.167,0.996732,0.276349,0.005,0.069,0.993,0.237,0.013,0.557,0.147416,0.941596,0.708712569,0.015344956,0.690359157,0.013086189,,0.13981,45.8199,,28.70915,,21.74382,,15.02923,,10.77528,,99.99999744,26.23514746,98.7930428,13.47402321,,5.208116025,,7.48738,,13.58,,4.384420615,53.0013,88.0952381,30.4403,95.44117647,58.4254,88.7037037,17.7083,100
585,,0.03444,,0.09258,,0.06783,0.004,0.095,0.001,0.161,1,0.311348,0.004,0.065,0.995,0.265,0.011,0.545,0.1305755,0.9593883,0.712925578,0.016081435,0.713144606,0.010434999,,0.13575,46.77477,,29.29925,,22.30116,,15.34358,,11.05453,,99.12407023,29.17928832,99.82402705,14.84283001,,5.208116025,,7.44065,,13.03,,4.020938025,48.5313,90.99378882,28.4277,96.47058824,54.4199,91.2962963,16.5179,100
586,,0.03315,,0.08879,,0.06783,0.003,0.095,0.001,0.154,0.99943,0.349369,0.004,0.064,0.996,0.297,0.009,0.529,,0.9753884,0.72116268,0.016588162,0.725432762,0.009421111,,0.12972,47.71808,,29.91759,,22.85933,,15.67626,,11.32762,,98.72156383,32.36960757,100,16.26559212,,4.93982499,,7.3435,,12.47,,4.020938025,44.0613,93.16770186,26.6667,97.5,50.5525,93.7037037,15.1786,99.84871407
587,,0.03334,,0.08158,,0.0646,0.003,0.092,0.002,0.148,0.99358,0.385384,0.004,0.063,1,0.335,0.008,0.519,,0.9840361,0.735482212,0.017877471,0.744342345,0.009984269,,0.12257,48.63696,,30.57973,,23.44213,,16.03355,,11.59519,,98.09781491,35.65053021,99.547287,17.78651046,,4.93982499,,6.89149,,11.81,,3.766134619,39.9745,95.0310559,25.0314,97.94117647,46.6851,95.37037037,14.1369,99.84871407
588,,0.03271,,0.07489,,0.06395,0.004,0.088,0.002,0.142,0.984538,0.423167,0.005,0.059,0.992,0.369,0.007,0.509,,0.9940711,0.745158874,0.019201991,0.772496895,0.010512084,,0.11767,49.52277,,31.29705,,24.07335,,16.41945,,11.86501,,96.67052582,38.95801816,99.68162659,19.58932998,,4.551463121,,6.80425,,11.22,,3.766134619,36.0153,96.58385093,23.522,98.67647059,42.9558,96.66666667,12.9464,99.39485628
589,,0.03112,,0.07299,,0.06202,0.004,0.086,0.001,0.135,0.969513,0.465986,0.004,0.059,0.984,0.406,0.006,0.499,,0.9973956,0.747917724,0.020523357,0.792704703,0.011874511,,0.11108,50.37998,,32.07634,,24.77301,,16.8386,,12.14935,,96.06081191,43.09506696,98.72585439,21.44855182,,4.551463121,,6.77494,,10.84,,3.453975209,32.3116,97.82608696,22.0126,99.26470588,39.5028,97.59259259,11.9048,99.09228442
590,,0.02963,,0.07138,,0.05879,0.003,0.083,0.002,0.13,0.950505,0.512888,0.004,0.056,0.971,0.447,0.005,0.492,,0.9990733,0.762272018,0.022363102,0.81943179,0.01318963,,0.1077,51.22719,,32.91467,,25.55147,,17.29299,,12.45236,,91.65221993,47.2857871,98.04741217,23.57716462,,4.179348085,,6.53992,,10.37,,3.453975209,28.9911,98.75776398,20.5031,99.55882353,36.326,98.7037037,11.1607,98.78971256
591,,0.02913,,0.06426,,0.05685,0.003,0.081,0.002,0.124,0.927883,0.554684,0.004,0.054,0.946,0.488,0.004,0.483,,1,0.776187508,0.023805798,0.82465107,0.015082596,,0.101,52.09073,,33.8049,,26.40611,,17.78242,,12.78249,,88.78382659,50.57760939,96.64568994,25.83317645,,4.179348085,,6.31273,,9.94,,3.110708432,25.9259,99.37888199,19.2453,99.85294118,33.011,99.44444444,10.4167,98.18456884
592,,0.02784,,0.0653,,0.0562,0.003,0.079,0.002,0.119,0.900712,0.594818,0.004,0.053,0.925,0.531,0.004,0.477,,0.9899287,0.785642284,0.025401265,0.854614819,0.017286264,,0.09981,53.00114,,34.7402,,27.32503,,18.30569,,13.13956,,86.4671435,55.36948142,95.55575204,28.09619708,,4.019312175,,6.0494,,9.50,,3.110708432,23.1162,99.68944099,18.1132,100,30.2486,99.81481481,9.52381,97.42813918
593,,0.02658,,0.06554,,0.05426,0.003,0.078,0.002,0.114,0.871376,0.636503,0.004,0.05,0.901,0.571,0.003,0.472,,0.9864534,0.796870628,0.027344828,0.866626106,0.019194325,,0.09429,53.98514,,35.71161,,28.28849,,18.86194,,13.52536,,82.46588486,58.25188132,93.20180986,30.51525717,,4.019312175,,5.76597,,9.15,,2.853293601,20.8174,99.79296066,16.8553,100,27.6243,100,8.92857,96.82299546
594,,0.02621,,0.05719,,0.05233,0.003,0.075,0.002,0.109,0.837502,0.680775,0.005,0.049,0.867,0.613,0.003,0.466,,0.9784701,0.802370112,0.030006698,0.899091669,0.022167445,,0.09052,55.04821,,36.70573,,29.277,,19.44797,,13.93355,,79.70104034,62.14440554,90.40524012,33.20147304,,3.742863417,,5.61683,,8.70,,2.853293601,18.3908,99.89648033,15.7233,100,24.8619,100,8.33333,96.21785174
595,,0.02555,,0.056,,0.05039,0.003,0.072,0.002,0.106,0.802118,0.721871,0.004,0.047,0.836,0.655,0.002,0.461,,0.966322,0.82108736,0.033058408,0.907937391,0.024854911,,0.08646,56.17433,,37.7104,,30.27615,,20.0615,,14.35936,,77.23919831,66.3760324,87.87353024,35.77664244,,3.742863417,,5.261,,8.43,,2.596958611,16.2197,99.48240166,14.5912,100,22.6519,99.44444444,7.58929,95.46142209
