mNeptune681,Yel/Grn,E,miRFP703,Red,C,miRFP670,Red,B,mRuby3,Yel/Grn,C,HcRed7,Yel/Grn,D,mGarnet2,UV,C,mKelly1,Yel/Grn,A,mNeonGreen,Blue,B,dKeima570,Violet,C,secBFP2,Violet,A,
mRuby,Yel/Grn,A,Montipora sp. #20-9115,Violet,C,mNeptune681,Yel/Grn,E,mKelly2,Yel/Grn,D,smURFP,Red,B,HcRed7,Yel/Grn,C,mEGFP,Blue,A,mGarnet2,UV,C,mKalama1,Violet,A,Katushka,Yel/Grn,B,
avGFP,Violet,B,mApple,UV,C,SuperNova Red,Yel/Grn,A,DsRed-Max,Yel/Grn,C,CyOFP1,Blue,B,tKeima,Violet,D,cgfTagRFP,Yel/Grn,E,miRFP720,Red,A,TagBFP,Violet,A,moxGFP,Blue,A,
mNeptune681,Yel/Grn,E,miRFP703,Red,C,avGFP,UV,B,TurboRFP,Yel/Grn,C,miRFP670,Red,A,smURFP,Red,B,mCarmine,UV,C,vsfGFP-9,Blue,A,iRFP702,Yel/Grn,D,tKeima,Violet,C,
mNeptune681,Yel/Grn,E,mNeptune,Yel/Grn,D,Sirius,UV,A,AdRed-C148S,Yel/Grn,C,Clover,Blue,A,mOrange2,UV,C,mLumin,Yel/Grn,A,CFP,UV,B,tKeima,Violet,C,TDsmURFP,Red,B,
pHuji,Yel/Grn,A,Montipora sp. #20-9115,Violet,C,mCherry,Yel/Grn,E,P4,UV,A,mKelly2,Yel/Grn,D,mNeptune,Blue,C,mRuby3,Yel/Grn,C,mCerulean3,Violet,B,miRFP709,Red,C,vsfGFP-9,Blue,A,
mRuby2,Yel/Grn,A,DsRed2,Blue,B,mKeima,Violet,D,E2-Orange,Violet,C,mRuby3,Yel/Grn,C,mGinger2,Yel/Grn,D,SOPP,UV,B,miRFP709,Red,C,TagBFP,Violet,A,Katushka2S,Yel/Grn,E,
mRuby,Yel/Grn,A,SOPP3,UV,B,BrUSLEE,Blue,A,AdRed-C148S,Blue,B,HcRed7,Yel/Grn,D,UnaG,Violet,B,miRFP709,Red,C,dTomato,Yel/Grn,C,mBeRFP,Violet,E,secBFP2,Violet,A,
Montipora sp. #20-9115,Violet,D,miRFP703,Red,C,HcRed,UV,C,mNeptune,Red,B,mRuby3,Yel/Grn,A,mGinger1,Yel/Grn,D,mAzamiGreen,Blue,A,DsRed-Express,Yel/Grn,C,cgfTagRFP,Blue,B,mTagBFP2,Violet,A,
HcRed,Yel/Grn,B,TurboRFP,Yel/Grn,E,vsfGFP-0,Blue,A,mKeima,Violet,C,mRuby3,Yel/Grn,C,iRFP670,Red,B,miRFP709,Red,C,AdRed,Yel/Grn,A,TagBFP,Violet,A,mRaspberry,Yel/Grn,D,
T-Sapphire,UV,B,miRFP670,Red,B,mEmerald,Blue,A,HcRed7,Yel/Grn,D,DsRed-Max,Yel/Grn,C,mScarlet,Blue,B,AdRed,Yel/Grn,A,tKeima,Violet,E,mAmetrine,Violet,B,TagBFP,Violet,A,
miRFP703,Red,A,mRuby2,Yel/Grn,A,mKate S158C,Blue,B,mKate,Yel/Grn,E,mPlum,Blue,C,LSS-mKate2,Violet,D,mGarnet,Yel/Grn,D,dTomato,Yel/Grn,C,muGFP,Blue,A,secBFP2,Violet,A,
Neptune,Yel/Grn,D,Montipora sp. #20-9115,Violet,E,miRFP703,Red,C,E2-Orange,Blue,B,AdRed-C148S,Yel/Grn,A,UnaG,Blue,A,RDSmCherry1,Yel/Grn,E,mAmetrine,Violet,B,TagRFP-T,Yel/Grn,C,mTagBFP2,Violet,A,
ppluGFP2,Blue,A,P4,UV,B,mScarlet-I,Yel/Grn,A,tdTomato,UV,C,iRFP720,Red,C,mGinger1,Yel/Grn,D,dKeima,Violet,C,mCerulean,Violet,B,TDsmURFP,Red,B,TagBFP,Violet,A,
miRFP703,Red,C,Neptune,Yel/Grn,E,P4,Violet,A,Sapphire,Violet,C,mRuby3,Yel/Grn,C,mGinger2,Yel/Grn,D,vsfGFP-9,Blue,A,mScarlet,Yel/Grn,A,tKeima,Violet,D,Katushka,Blue,C,
GFPmut3,Blue,A,mRuby2,Yel/Grn,C,mKate,Yel/Grn,E,mOrange2,UV,C,mGinger2,Yel/Grn,D,AdRed,Yel/Grn,A,dKeima570,Violet,C,iFP2.0,Red,C,TDsmURFP,Red,B,TagBFP,Violet,A,
EBFP2,UV,B,pHuji,Yel/Grn,A,miRFP703,Red,C,iRFP682,Red,B,Sandercyanin,UV,C,dKeima,Violet,C,EGFP,Blue,A,mKalama1,Violet,B,iFP2.0,Yel/Grn,D,secBFP2,Violet,A,
miRFP,Red,C,HcRed,Yel/Grn,E,mRFP1,Blue,B,vsfGFP-0,Blue,A,AdRed-C148S,Yel/Grn,C,dKeima,Violet,C,moxCerulean3,Violet,A,mKelly1,Yel/Grn,D,EGFP,UV,B,cgfTagRFP,Yel/Grn,A,
mKate2,Yel/Grn,B,mRuby2,UV,C,eqFP611,Yel/Grn,A,DsRed-Max,Blue,B,vsfGFP-9,Blue,A,mKalama1,Violet,A,dKeima570,Violet,C,RDSmCherry1,Yel/Grn,E,cgfTagRFP,Yel/Grn,C,TDsmURFP,Red,B,
mNeptune681,Yel/Grn,D,Aquamarine,Violet,A,miRFP670,Red,B,mKeima,Violet,C,UnaG,Blue,A,mKelly1,Yel/Grn,A,miRFP709,Red,C,iRFP702,Red,A,mNeptune2.5,Blue,B,TagRFP-T,Yel/Grn,C,
hmGFP,Blue,A,eqFP670,Yel/Grn,B,miRFP670,Red,C,mKelly2,Yel/Grn,D,smURFP,Red,B,Cerulean,Violet,B,mScarlet-I,Blue,B,mKate S158A,UV,C,AdRed,Yel/Grn,A,tKeima,Violet,C,
DsRed,Blue,B,mRuby2,Yel/Grn,E,SOPP3,UV,B,miRFP670,Red,B,mKelly2,Yel/Grn,D,AdRed-C148S,Yel/Grn,A,vsfGFP-9,Blue,A,tKeima,Violet,E,TagBFP,Violet,A,TagRFP-T,Yel/Grn,C,
mRuby2,Yel/Grn,C,miRFP703,Red,C,mKelly2,Yel/Grn,D,mNeptune,Yel/Grn,E,P4,UV,A,mKate S158C,Red,B,mStrawberry,Yel/Grn,A,amCyan1,Violet,B,tKeima,Violet,C,moxGFP,Blue,A,
miRFP703,Red,C,Cerulean,Violet,B,mKelly2,Yel/Grn,E,Sirius,UV,A,mGinger2,Yel/Grn,A,mGinger1,Yel/Grn,D,mEGFP,Blue,A,TagRFP,Yel/Grn,C,Katushka2S,Violet,E,secBFP2,Violet,A,
miRFP703,Red,A,mCherry2,Yel/Grn,A,UnaG,Blue,A,Sandercyanin,Yel/Grn,E,EBFP,UV,A,mGinger2,Yel/Grn,D,dKeima,Violet,C,CFP,UV,B,cgfTagRFP,Yel/Grn,C,TagRFP-T,UV,C,
mNeptune681,Red,B,mKeima,Violet,D,mGrape3,Blue,C,ZsGreen,Blue,A,iRFP720,Red,C,mGarnet,Yel/Grn,D,mKalama1,UV,A,cgfTagRFP,Yel/Grn,C,mAmetrine,Violet,B,TagBFP,Violet,A,
Neptune,Yel/Grn,B,mKelly2,Yel/Grn,D,mNeptune,Yel/Grn,E,vsfGFP-0,Blue,A,mScarlet-I,Blue,B,AdRed-C148S,Yel/Grn,C,eqFP611,Yel/Grn,A,miRFP709,Red,A,CFP,UV,B,tKeima,Violet,C,
mNeptune681,Yel/Grn,E,BrUSLEE,Blue,A,HcRed7,Yel/Grn,D,mScarlet-H,Yel/Grn,C,mCerulean,Violet,A,miRFP709,Red,C,mBeRFP,Violet,E,iRFP713,Red,A,mAmetrine,Violet,B,TDsmURFP,Red,B,
mCyRFP1,Violet,E,smURFP,Red,B,mEmerald,Blue,A,FusionRed,Yel/Grn,A,EBFP,UV,A,mKate,Yel/Grn,D,iRFP720,Red,C,DsRed-Express,Yel/Grn,C,miniSOG2,Violet,B,secBFP2,Violet,A,
miRFP,Red,A,mNeptune,Blue,B,mKelly2,Yel/Grn,D,mApple,Yel/Grn,E,AdRed-C148S,Yel/Grn,C,mRuby3,Yel/Grn,A,mEGFP,Blue,A,dKeima570,Violet,C,TagBFP,Violet,A,mNeptune2.5,Red,B,
mKate2,Red,C,mRFP1,Yel/Grn,A,mRuby3,Yel/Grn,C,mKate S158A,Yel/Grn,B,mGinger1,Yel/Grn,D,SOPP,UV,B,mBeRFP,Violet,D,TDsmURFP,Red,B,moxGFP,Blue,A,TagBFP,Violet,A,
mRuby,Yel/Grn,B,Cerulean,UV,B,vsfGFP-0,Blue,A,mRuby3,Yel/Grn,C,AdRed-C148S,Yel/Grn,A,mGinger2,Yel/Grn,D,mCerulean3,Violet,A,dKeima,Violet,C,miRFP709,Red,C,Katushka,Yel/Grn,E,
mRuby,Yel/Grn,A,mKO2,Blue,B,mKeima,Violet,D,HcRed7,Yel/Grn,D,iRFP670,Red,B,EGFP,Blue,A,cgfTagRFP,Yel/Grn,C,SNIFP,Red,C,TagRFP-T,Blue,C,secBFP2,Violet,A,
mKate2,Yel/Grn,B,mRFP1.2,Yel/Grn,D,mKate S158C,Blue,C,mWasabi,Blue,A,mKate S158A,Yel/Grn,A,dKeima,Violet,C,DsRed-Express2,Yel/Grn,C,iRFP702,Red,C,mNeptune2.5,Yel/Grn,E,TagBFP,Violet,A,
mHoneydew,Blue,A,mRuby2,Yel/Grn,C,P4,UV,A,Sapphire,Violet,B,mPlum,Yel/Grn,D,miRFP709,Red,C,AdRed,Yel/Grn,A,RDSmCherry1,Yel/Grn,B,mBeRFP,Violet,E,secBFP2,Violet,A,
oxBFP,Violet,A,miRFP703,Red,C,mNeptune681,Yel/Grn,D,mCardinal,Yel/Grn,E,mRuby3,Yel/Grn,A,dKeima,Violet,C,mVenus,Blue,A,dTomato,UV,C,mScarlet,Blue,B,DsRed-Express2,Yel/Grn,C,
mRuby2,Yel/Grn,C,smURFP,Red,B,Sapphire,UV,B,AdRed-C148S,Yel/Grn,A,Clover,Blue,A,mKate,Blue,B,iFP1.4,Yel/Grn,D,mKalama1,Violet,A,tKeima,Violet,C,Katushka2S,Yel/Grn,E,
miRFP,Violet,E,mNeptune681,Yel/Grn,E,eqFP611,Yel/Grn,A,mGarnet,Yel/Grn,D,vsfGFP-9,Blue,A,E2-Crimson,Violet,B,tKeima,Violet,C,TDsmURFP,Red,B,TagRFP-T,Yel/Grn,C,secBFP2,Violet,A,
Neptune,Yel/Grn,E,miRFP703,Red,C,mCherry2,Yel/Grn,A,mEmerald,Blue,A,mKate S158C,Blue,B,mPlum,Yel/Grn,D,tdTomato,Violet,C,dKeima,Violet,D,mTagBFP2,Violet,A,TagRFP-T,Yel/Grn,C,
mKate S158C,Yel/Grn,B,BrUSLEE,Blue,A,AdRed-C148S,Yel/Grn,A,eqFP611,UV,C,AdRed,Yel/Grn,D,TagRFP,Yel/Grn,C,dKeima570,Violet,C,TDsmURFP,Red,B,Katushka,Yel/Grn,E,secBFP2,Violet,A,
LSSmCherry1,Yel/Grn,D,P4,UV,B,P4-3E,UV,A,UnaG,Blue,A,iFP1.4,Violet,E,eqFP611,Yel/Grn,A,dKeima,Violet,C,mKalama1,Violet,A,miRFP670nano,Red,B,cgfTagRFP,Yel/Grn,C,
Cerulean,Violet,B,Sirius,UV,A,vsfGFP-0,Blue,A,mTurquoise,Violet,A,mStrawberry,UV,C,AdRed-C148S,Blue,B,AdRed,Yel/Grn,D,cgfTagRFP,Yel/Grn,C,SNIFP,Red,C,TDsmURFP,Red,B,
oxBFP,Violet,A,mCherry,Violet,C,mScarlet-H,Blue,B,amCyan1,Violet,B,vsfGFP-9,Blue,A,TagRFP,Yel/Grn,C,mScarlet,Yel/Grn,A,iRFP702,Red,A,mBeRFP,Violet,D,TDsmURFP,Red,B,
mKate2,UV,C,miRFP703,Red,A,mRuby2,Yel/Grn,C,eqFP650,Yel/Grn,E,P4,Violet,A,mNeptune,Blue,C,tdTomato,Yel/Grn,A,mGinger2,Yel/Grn,D,EGFP,Blue,A,mBeRFP,Violet,C,
mTangerine,Yel/Grn,C,pHuji,Blue,C,mRuby2,Blue,B,Aquamarine,Violet,A,T-Sapphire,Violet,B,miRFP670,Red,B,mApple,Yel/Grn,D,mKeima,Violet,C,oxGFP,Blue,A,TagRFP-T,Yel/Grn,A,
TurboRFP,Blue,B,Jred,Violet,D,Sirius,UV,A,mKeima,Violet,C,iFP1.4,Violet,E,DsRed-Max,Yel/Grn,A,miRFP709,Red,C,AdRed,Yel/Grn,D,DsRed-Express2,Yel/Grn,C,muGFP,Blue,A,
mTangerine,Yel/Grn,C,mRuby2,Yel/Grn,A,P4-3E,UV,A,mTurquoise,Violet,B,HcRed7,Red,B,iRFP670,Red,C,LSS-mKate2,Violet,D,vsfGFP-9,Blue,A,mScarlet,Yel/Grn,D,secBFP2,Violet,A,
miRFP670,Red,B,mKelly2,Yel/Grn,D,AdRed-C148S,Yel/Grn,C,BrUSLEE,Blue,A,mPlum,Yel/Grn,E,mOrange2,Yel/Grn,B,AdRed,Yel/Grn,A,tKeima,Violet,C,DsRed-Express2,Blue,B,secBFP2,Violet,A,
mHoneydew,Blue,A,pHuji,Yel/Grn,A,mCyRFP1,UV,C,AdRed-C148S,Blue,B,mRuby3,Yel/Grn,C,EBFP,Violet,A,miRFP709,Red,C,AdRed,Yel/Grn,D,RDSmCherry1,Yel/Grn,B,TDsmURFP,Red,B,
mRuby,Yel/Grn,A,P4-3E,UV,A,mECFP,Violet,B,iRFP670,Red,B,mGinger2,Yel/Grn,D,mKO&kappa;,Blue,B,vsfGFP-9,Blue,A,dTomato,Yel/Grn,C,tKeima,Violet,C,secBFP2,UV,B,
miRFP703,Red,C,DsRed,Blue,B,mKate S158C,Yel/Grn,B,BrUSLEE,Blue,A,mKeima,Violet,D,HcRed7,Yel/Grn,D,eqFP611,Yel/Grn,A,miniSOG2,Violet,B,mScarlet,Violet,C,cgfTagRFP,Yel/Grn,C,
mHoneydew,Blue,B,mTangerine,Yel/Grn,C,avGFP,UV,B,mRuby2,Yel/Grn,A,LSSmCherry1,Yel/Grn,E,vsfGFP-0,Blue,A,mGinger1,Yel/Grn,D,dKeima,Violet,D,iRFP702,Red,C,mBlueberry2,Violet,A,
eqFP670,Violet,E,mRuby2,Yel/Grn,C,Sirius,UV,A,eqFP611,Yel/Grn,A,vsfGFP-9,Blue,A,AdRed,Yel/Grn,D,CyOFP1,Blue,B,DsRed-Express2,Blue,C,miRFP670nano,Red,C,mTagBFP2,Violet,A,
miRFP,UV,C,miRFP703,Red,C,mNeptune681,Yel/Grn,E,mOrange,Blue,B,mNeptune,Yel/Grn,D,AdRed-C148S,Yel/Grn,A,mRuby3,Yel/Grn,C,tKeima,Violet,C,TagCFP,UV,B,moxGFP,Blue,A,
mKO2,Yel/Grn,D,P4,Violet,A,usGFP,Blue,A,AdRed-C148S,Yel/Grn,C,mPlum,Yel/Grn,B,DsRed-Max,Yel/Grn,A,iRFP702,Red,A,tKeima,Violet,C,mAmetrine,Violet,B,TDsmURFP,Red,B,
Sirius,UV,A,miRFP670,Red,B,AdRed-C148S,Yel/Grn,A,SuperNova Green,Violet,B,iRFP720,Red,A,TagGFP,Blue,A,mKelly1,Yel/Grn,D,tKeima,Violet,E,TagRFP-T,Yel/Grn,C,mRaspberry,Yel/Grn,E,
miRFP703,Red,C,mRFP1.2,Blue,B,mRuby3,Yel/Grn,C,mTFP1,UV,B,mGarnet,Yel/Grn,D,mGarnet2,UV,C,vsfGFP-9,Blue,A,AdRed,Yel/Grn,A,dKeima570,Violet,C,secBFP2,Violet,A,
mKO,Yel/Grn,A,mRuby2,UV,C,avGFP,Violet,B,LSSmCherry1,Blue,B,mEmerald,Blue,A,AdRed-C148S,Yel/Grn,C,iRFP670,Red,B,tKeima,Violet,D,secBFP2,Violet,A,Katushka2S,Yel/Grn,E,
mRuby2,Yel/Grn,A,mNeptune681,Yel/Grn,D,Sirius,UV,A,mRuby3,Yel/Grn,C,E2-Orange,Blue,B,mPlum,Yel/Grn,B,mGarnet2,UV,C,DsRed-Max,Blue,C,vsfGFP-9,Blue,A,tKeima,Violet,D,
miRFP703,Red,C,mNeptune681,Yel/Grn,E,miRFP670,Red,B,AdRed-C148S,Yel/Grn,C,HcRed7,Yel/Grn,D,TagGFP,Blue,A,dKeima,Violet,C,miRFP709,Red,A,mKalama1,Violet,A,TDsmURFP,Yel/Grn,A,
mRuby,Yel/Grn,A,usGFP,Blue,A,Sapphire,UV,B,mPlum,Yel/Grn,E,HcRed7,Yel/Grn,D,iRFP670,Red,B,mLumin,Red,C,dKeima,Violet,D,TagRFP,Yel/Grn,C,mKalama1,Violet,A,
mTangerine,Yel/Grn,E,eqFP611,Blue,B,mGinger1,Yel/Grn,D,DsRed-Max,Yel/Grn,A,iRFP702,Red,C,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,TDsmURFP,Red,B,secBFP2,UV,B,muGFP,Blue,A,
smURFP,Red,B,mKate S158C,Yel/Grn,B,UnaG,Blue,A,mGinger2,Yel/Grn,D,DsRed-Max,Yel/Grn,A,mKalama1,Violet,A,DsRed-Express,Blue,C,tKeima,Violet,C,iFP2.0,Red,A,TagRFP-T,Yel/Grn,C,
mRuby2,Blue,C,mKeima,Violet,C,ZsGreen,Blue,A,mScarlet-I,Yel/Grn,C,mScarlet-H,Yel/Grn,E,iRFP720,Red,C,DsRed-Max,Blue,B,AdRed,Yel/Grn,A,secBFP2,Violet,A,Katushka,Yel/Grn,D,
smURFP,Red,B,AsRed2,Yel/Grn,A,mRuby3,Yel/Grn,C,HcRed7,Yel/Grn,D,CyOFP1,Blue,B,iRFP713,Yel/Grn,E,dKeima570,Violet,E,miRFP720,Red,C,moxGFP,Blue,A,TagBFP,Violet,A,
mKate S158C,Yel/Grn,D,mApple,Yel/Grn,C,usGFP,Blue,A,AdRed-C148S,Yel/Grn,A,mPlum,Yel/Grn,E,LSS-mKate2,Violet,C,CFP,UV,B,mKalama1,UV,A,miRFP670nano,Red,B,RDSmCherry1,Blue,B,
mRuby,Yel/Grn,A,T-Sapphire,Violet,B,Jred,Blue,B,TagGFP2,Blue,A,AdRed-C148S,Yel/Grn,C,mGinger2,Yel/Grn,E,tKeima,Violet,C,SNIFP,Yel/Grn,D,TDsmURFP,Red,B,secBFP2,Violet,A,
miRFP670,Red,B,mTurquoise,Violet,B,E2-Orange,Yel/Grn,A,mPlum,Yel/Grn,D,DsRed-Max,Blue,B,vsfGFP-9,Blue,A,tKeima,Violet,C,cgfTagRFP,Yel/Grn,C,TagBFP,Violet,A,TagRFP-T,UV,C,
mCherry,Yel/Grn,B,miRFP670,Red,B,Sapphire,Violet,B,mWasabi,Blue,A,mRuby3,Yel/Grn,A,mPlum,Yel/Grn,E,mGinger2,Yel/Grn,D,mKelly1,Red,C,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,
mRuby2,Yel/Grn,C,miRFP703,Red,C,T-Sapphire,Violet,B,BrUSLEE,UV,B,mPlum,Yel/Grn,A,EBFP,Violet,A,iFP1.4,Violet,E,mEGFP,Blue,A,mGarnet,Yel/Grn,D,tKeima,Violet,D,
miRFP703,Red,A,TurboRFP,Yel/Grn,C,Jred,Blue,B,FusionRed,Yel/Grn,A,AdRed-C148S,Blue,C,EBFP,UV,A,moxCerulean3,Violet,B,dKeima,Violet,D,AdRed,Yel/Grn,D,muGFP,Blue,A,
mRuby2,Yel/Grn,A,Neptune,Yel/Grn,E,HcRed,Violet,D,mRFP1.2,Yel/Grn,D,vsfGFP-0,Blue,A,P4-3E,UV,A,miRFP709,Red,C,miniSOG2,Violet,B,RDSmCherry1,Yel/Grn,C,TagBFP,Violet,A,
mRuby,Yel/Grn,A,miRFP703,Red,A,AdRed-C148S,Yel/Grn,C,HcRed7,Yel/Grn,D,mPlum,Yel/Grn,E,mGinger1,Red,C,DsRed-Max,Blue,B,dKeima,Violet,C,AvicFP4,Blue,A,mAmetrine,Violet,B,
CyPet,Violet,B,Aquamarine,Violet,A,mApple,Blue,B,mKeima,Violet,C,TagYFP,Blue,A,eqFP611,Yel/Grn,E,iFP1.4,Violet,E,mGinger1,Yel/Grn,D,iRFP713,Red,C,TDsmURFP,Red,B,
miRFP670,Red,B,Sapphire,Violet,C,mRuby3,Yel/Grn,A,AdRed-C148S,Yel/Grn,C,EBFP,Violet,A,mGinger2,Yel/Grn,D,mGarnet2,UV,C,vsfGFP-9,Blue,A,miRFP720,Red,C,mRaspberry,Yel/Grn,B,
miRFP703,Red,C,Montipora sp. #20-9115,Blue,B,mNeptune681,Yel/Grn,D,miRFP670,Red,B,mRuby3,Yel/Grn,C,UnaG,Blue,A,iFP1.4,Violet,E,eqFP611,Yel/Grn,A,SOPP,UV,B,secBFP2,UV,A,
mRuby3,Yel/Grn,C,HcRed7,Yel/Grn,D,EBFP,UV,A,UnaG,Blue,A,eqFP611,Violet,E,iRFP720,Red,C,miniSOG2,Violet,B,CyOFP1,Blue,B,TDsmURFP,Red,B,mTagBFP2,Violet,A,
mOrange,UV,B,mRuby2,Yel/Grn,C,Sapphire,Violet,B,mPlum,Yel/Grn,D,iRFP670,Red,B,DsRed-Max,Yel/Grn,A,dKeima,Violet,C,mAvicFP1,Blue,A,miRFP720,Red,A,secBFP2,Violet,A,
EBFP2,Violet,A,mNeptune681,Yel/Grn,E,miRFP703,Red,C,mRuby2,Yel/Grn,C,smURFP,Yel/Grn,A,LSSmCherry1,Blue,B,mGarnet,Yel/Grn,D,vsfGFP-9,Blue,A,iRFP702,Red,A,tKeima,Violet,C,
miRFP,Red,C,Sirius,UV,A,miRFP670,Yel/Grn,A,Sandercyanin,UV,C,iRFP670,Red,B,mKelly1,Yel/Grn,D,mKalama1,UV,B,DsRed-Express,Yel/Grn,C,mCRISPRed,Violet,C,secBFP2,Violet,A,
vsfGFP-0,Blue,A,mCardinal,Yel/Grn,E,miRFP670,Red,A,mRuby3,Yel/Grn,C,EBFP,UV,A,Sandercyanin,Yel/Grn,A,HcRed7,Yel/Grn,D,miRFP709,Red,C,mCRISPRed,Violet,C,secBFP2,Violet,A,
mKO,Yel/Grn,C,mRuby,Yel/Grn,A,HcRed,UV,C,mEmerald,Blue,A,AdRed-C148S,Blue,C,mGinger2,Yel/Grn,D,mLumin,Yel/Grn,E,miRFP670nano,Red,B,dKeima570,Violet,C,mTagBFP2,Violet,A,
mRuby2,Yel/Grn,C,mKelly2,Yel/Grn,D,mGrape3,Yel/Grn,A,mKeima,Violet,C,iFP1.4,UV,C,mGarnet,Blue,C,mKalama1,Violet,A,miRFP670nano,Red,C,SNIFP,Red,A,moxGFP,Blue,A,
pHuji,Yel/Grn,A,avGFP,UV,B,Montipora sp. #20-9115,Violet,D,mKate S158C,Yel/Grn,D,mRuby3,Yel/Grn,C,mPlum,Yel/Grn,E,TagGFP,Blue,A,miRFP709,Red,C,TagBFP,Violet,A,TagRFP-T,UV,C,
mKate2,Yel/Grn,E,miRFP,Red,C,Sirius,Violet,B,mRFP1,Blue,B,HcRed7,Yel/Grn,D,eqFP611,Yel/Grn,A,tKeima,Violet,C,secBFP2,Violet,A,TagRFP-T,Yel/Grn,C,moxGFP,Blue,A,
pHuji,Yel/Grn,C,eqFP670,Yel/Grn,B,SOPP,UV,C,dKeima,Violet,C,vsfGFP-9,Blue,A,mKalama1,Violet,A,AdRed,Yel/Grn,D,miRFP670nano,Red,B,RDSmCherry1,Yel/Grn,A,TDsmURFP,Red,A,
Montipora sp. #20-9115,Yel/Grn,E,miRFP703,Red,C,mKate S158C,Yel/Grn,D,EBFP,UV,A,eqFP611,UV,C,DsRed-Max,Yel/Grn,C,vsfGFP-9,Blue,A,mKalama1,Violet,A,Katushka,Yel/Grn,A,mBlueberry2,Violet,B,
oxBFP,UV,A,mKeima,Violet,C,mRuby3,Yel/Grn,A,mPlum,Yel/Grn,D,iRFP670,Red,C,eqFP611,Yel/Grn,E,miniSOG2,UV,B,cgfTagRFP,Yel/Grn,C,RDSmCherry1,Yel/Grn,B,AvicFP4,Blue,A,
mRuby2,Yel/Grn,C,miRFP703,Red,C,mApple,UV,C,mRuby3,Yel/Grn,A,mKate S158A,Violet,D,mGinger2,Yel/Grn,D,vsfGFP-9,Blue,A,mBeRFP,Violet,C,secBFP2,Violet,A,Katushka,Yel/Grn,E,
mCherry2,Yel/Grn,D,tdTomato,Yel/Grn,C,eqFP611,Yel/Grn,A,vsfGFP-9,Blue,A,miRFP709,Red,C,dTomato,UV,B,CyOFP1,Blue,B,tKeima,Violet,D,TDsmURFP,Red,B,TagBFP,Violet,A,
oxBFP,UV,A,miRFP703,Red,C,mCherry2,Yel/Grn,A,mKeima,Violet,D,mKate,Blue,C,mGinger2,Yel/Grn,D,eqFP611,Blue,B,TagGFP,Blue,A,mCerulean,Violet,B,DsRed-Express,Yel/Grn,C,
HcRed7,Red,C,mGinger2,Yel/Grn,D,DsRed-Max,Blue,B,dKeima,Violet,C,TagRFP,Yel/Grn,A,miRFP670nano,Red,B,mAvicFP1,Blue,A,TagBFP,Violet,A,Katushka,Blue,C,TagRFP-T,Yel/Grn,C,
mOrange,Blue,C,vsfGFP-0,Blue,A,miRFP670,Red,B,P4,UV,A,mApple,Yel/Grn,E,HcRed7,Yel/Grn,D,iFP1.4,Red,C,eqFP611,Yel/Grn,A,TagRFP,Yel/Grn,C,tKeima,Violet,C,
miRFP,Violet,E,mNeptune681,Yel/Grn,B,miRFP670,Red,A,mGarnet2,Yel/Grn,E,oxGFP,Blue,A,dTomato,Yel/Grn,C,miRFP670nano,Yel/Grn,D,E2-Crimson,Red,B,mAmetrine,Violet,B,secBFP2,Violet,A,
Montipora sp. #20-9115,Yel/Grn,E,mStable,UV,C,UnaG,Blue,A,eqFP611,Yel/Grn,B,mLumin,Yel/Grn,A,miRFP709,Red,C,DsRed-Express,Yel/Grn,C,CyOFP1,Blue,B,KillerRed,Yel/Grn,D,secBFP2,Violet,A,
mRuby2,Yel/Grn,A,Montipora sp. #20-9115,Violet,E,mApple,Yel/Grn,C,HcRed7,Yel/Grn,E,mGinger2,Yel/Grn,D,mAmetrine,Violet,B,TDsmURFP,Red,B,secBFP2,Violet,A,moxGFP,Blue,A,TagRFP-T,Blue,B,
mRuby2,UV,C,miRFP703,Red,C,mRuby3,Yel/Grn,D,HcRed7,Yel/Grn,E,EBFP,Violet,A,AdRed,Yel/Grn,A,DsRed-Express,Blue,B,tKeima,Violet,C,moxGFP,Blue,A,mBlueberry2,Violet,B,
miRFP703,Red,C,mNeptune681,Yel/Grn,D,mCardinal,Yel/Grn,E,miRFP670,Red,B,amCyan1,UV,B,mGarnet,Yel/Grn,B,mGarnet2,UV,C,vsfGFP-9,Blue,A,AdRed,Yel/Grn,A,tKeima,Violet,C,
pHuji,Blue,B,mCardinal,Yel/Grn,E,mTFP1,UV,B,mScarlet-H,Yel/Grn,C,UnaG,Blue,A,mGarnet,Yel/Grn,D,mGarnet2,UV,C,dKeima,Violet,C,dTomato,Yel/Grn,A,miRFP709,Red,C,
mRuby,Yel/Grn,B,eqFP670,Red,A,mKelly2,Yel/Grn,D,P4,Violet,A,FusionRed,Blue,B,SuperNova Red,Yel/Grn,A,mRuby3,Yel/Grn,C,mPlum,Yel/Grn,E,vsfGFP-9,Blue,A,tKeima,Violet,C,
mNeptune681,Yel/Grn,E,mRuby2,Yel/Grn,C,T-Sapphire,Violet,B,TagRFP657,Red,B,mKelly2,Yel/Grn,D,Sirius,UV,A,smURFP,Yel/Grn,A,UnaG,Blue,A,iRFP713,Red,C,TagBFP,Violet,A,
oxBFP,UV,A,avGFP,Violet,B,eqFP650,Red,B,mCherry,UV,C,AdRed-C148S,Yel/Grn,A,UnaG,Blue,A,iFP1.4,Red,C,SOPP,UV,B,tKeima,Violet,D,TagRFP-T,Yel/Grn,C,
